output_dir ./models/train_dataset
Map: 100%|███████████████████████████████████████████████████████████████████| 64359/64359 [00:46<00:00, 1396.08 examples/s]
Map: 100%|████████████████████████████████████████████████████████████████████████| 240/240 [00:00<00:00, 497.77 examples/s]
10/23/2024 15:22:22 - WARNING - accelerate.utils.other -   Detected kernel version 5.4.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
                                                                                                                            
{'loss': 0.9401, 'grad_norm': 34.19237518310547, 'learning_rate': 1.9999935338759674e-05, 'epoch': 0.0}
{'loss': 0.2142, 'grad_norm': 12.574572563171387, 'learning_rate': 2.4437889333536458e-06, 'epoch': 2.32}
{'loss': 0.2853, 'grad_norm': 4.468677520751953, 'learning_rate': 2.420282768545469e-06, 'epoch': 2.32}
{'loss': 0.2085, 'grad_norm': 7.544007301330566, 'learning_rate': 2.3968746265208e-06, 'epoch': 2.32}
{'loss': 0.2329, 'grad_norm': 9.372166633605957, 'learning_rate': 2.3735648099995325e-06, 'epoch': 2.33}
{'loss': 0.2402, 'grad_norm': 6.537872791290283, 'learning_rate': 2.3503536204300017e-06, 'epoch': 2.33}
{'loss': 0.2573, 'grad_norm': 11.21515941619873, 'learning_rate': 2.327241357985063e-06, 'epoch': 2.34}
{'loss': 0.2126, 'grad_norm': 4.711862564086914, 'learning_rate': 2.3042283215582316e-06, 'epoch': 2.34}
{'loss': 0.188, 'grad_norm': 4.5791425704956055, 'learning_rate': 2.2813148087598047e-06, 'epoch': 2.34}
{'loss': 0.1769, 'grad_norm': 6.336150169372559, 'learning_rate': 2.25850111591301e-06, 'epoch': 2.35}
{'loss': 0.1858, 'grad_norm': 6.076344013214111, 'learning_rate': 2.2357875380501835e-06, 'epoch': 2.35}
{'loss': 0.161, 'grad_norm': 2.146868944168091, 'learning_rate': 2.2131743689089536e-06, 'epoch': 2.35}
{'loss': 0.2266, 'grad_norm': 9.6864013671875, 'learning_rate': 2.190661900928426e-06, 'epoch': 2.36}
{'loss': 0.3155, 'grad_norm': 7.261754035949707, 'learning_rate': 2.168250425245424e-06, 'epoch': 2.36}
{'loss': 0.179, 'grad_norm': 7.420141220092773, 'learning_rate': 2.145940231690713e-06, 'epoch': 2.36}
{'loss': 0.2984, 'grad_norm': 7.118998050689697, 'learning_rate': 2.1237316087852465e-06, 'epoch': 2.37}
{'loss': 0.2758, 'grad_norm': 6.718123912811279, 'learning_rate': 2.1016248437364485e-06, 'epoch': 2.37}
{'loss': 0.3206, 'grad_norm': 11.911614418029785, 'learning_rate': 2.0796202224344888e-06, 'epoch': 2.37}
{'loss': 0.2914, 'grad_norm': 9.301497459411621, 'learning_rate': 2.0577180294485834e-06, 'epoch': 2.38}
{'loss': 0.2568, 'grad_norm': 9.883662223815918, 'learning_rate': 2.03591854802333e-06, 'epoch': 2.38}
{'loss': 0.2595, 'grad_norm': 10.316215515136719, 'learning_rate': 2.0142220600750307e-06, 'epoch': 2.38}
{'loss': 0.2091, 'grad_norm': 2.981823205947876, 'learning_rate': 1.992628846188046e-06, 'epoch': 2.39}
{'loss': 0.2205, 'grad_norm': 7.632922649383545, 'learning_rate': 1.971139185611176e-06, 'epoch': 2.39}
{'loss': 0.2101, 'grad_norm': 10.14298152923584, 'learning_rate': 1.9497533562540427e-06, 'epoch': 2.39}
{'loss': 0.195, 'grad_norm': 8.827421188354492, 'learning_rate': 1.9284716346834964e-06, 'epoch': 2.4}
{'loss': 0.2083, 'grad_norm': 9.95401668548584, 'learning_rate': 1.9072942961200413e-06, 'epoch': 2.4}
{'loss': 0.1959, 'grad_norm': 4.574592113494873, 'learning_rate': 1.8862216144342692e-06, 'epoch': 2.4}
{'loss': 0.2505, 'grad_norm': 4.835838794708252, 'learning_rate': 1.8652538621433303e-06, 'epoch': 2.41}
{'loss': 0.2176, 'grad_norm': 9.737968444824219, 'learning_rate': 1.8443913104073984e-06, 'epoch': 2.41}
{'loss': 0.2467, 'grad_norm': 5.733546733856201, 'learning_rate': 1.8236342290261654e-06, 'epoch': 2.41}
{'loss': 0.2867, 'grad_norm': 8.75124740600586, 'learning_rate': 1.8029828864353583e-06, 'epoch': 2.42}
{'loss': 0.2744, 'grad_norm': 7.676068305969238, 'learning_rate': 1.7824375497032652e-06, 'epoch': 2.42}
{'loss': 0.1505, 'grad_norm': 4.12186861038208, 'learning_rate': 1.761998484527272e-06, 'epoch': 2.42}
{'loss': 0.3164, 'grad_norm': 11.824318885803223, 'learning_rate': 1.7416659552304449e-06, 'epoch': 2.43}
{'loss': 0.1894, 'grad_norm': 3.750838279724121, 'learning_rate': 1.721440224758092e-06, 'epoch': 2.43}
{'loss': 0.2495, 'grad_norm': 7.851036071777344, 'learning_rate': 1.7013215546743777e-06, 'epoch': 2.43}
{'loss': 0.1954, 'grad_norm': 2.8815975189208984, 'learning_rate': 1.6813102051589391e-06, 'epoch': 2.44}
{'loss': 0.1934, 'grad_norm': 9.091594696044922, 'learning_rate': 1.6614064350035063e-06, 'epoch': 2.44}
{'loss': 0.1963, 'grad_norm': 5.392497539520264, 'learning_rate': 1.641610501608575e-06, 'epoch': 2.45}
{'loss': 0.164, 'grad_norm': 5.939131259918213, 'learning_rate': 1.6219226609800687e-06, 'epoch': 2.45}
{'loss': 0.2283, 'grad_norm': 7.644914150238037, 'learning_rate': 1.6023431677260215e-06, 'epoch': 2.45}
{'loss': 0.2751, 'grad_norm': 14.11732006072998, 'learning_rate': 1.582872275053301e-06, 'epoch': 2.46}
{'loss': 0.2628, 'grad_norm': 9.298891067504883, 'learning_rate': 1.5635102347643217e-06, 'epoch': 2.46}
{'loss': 0.2007, 'grad_norm': 3.5205230712890625, 'learning_rate': 1.5442572972537874e-06, 'epoch': 2.46}
{'loss': 0.193, 'grad_norm': 3.1786108016967773, 'learning_rate': 1.5251137115054649e-06, 'epoch': 2.47}
{'loss': 0.1871, 'grad_norm': 14.435656547546387, 'learning_rate': 1.506079725088956e-06, 'epoch': 2.47}
{'loss': 0.2769, 'grad_norm': 9.556057929992676, 'learning_rate': 1.4871555841564889e-06, 'epoch': 2.47}
{'loss': 0.2482, 'grad_norm': 4.6407294273376465, 'learning_rate': 1.4683415334397532e-06, 'epoch': 2.48}
{'loss': 0.2705, 'grad_norm': 9.072829246520996, 'learning_rate': 1.4496378162467206e-06, 'epoch': 2.48}
{'loss': 0.2282, 'grad_norm': 4.1608452796936035, 'learning_rate': 1.4310446744584983e-06, 'epoch': 2.48}
{'loss': 0.2153, 'grad_norm': 5.7621259689331055, 'learning_rate': 1.4125623485262097e-06, 'epoch': 2.49}
{'loss': 0.2587, 'grad_norm': 8.006460189819336, 'learning_rate': 1.394191077467878e-06, 'epoch': 2.49}
{'loss': 0.2679, 'grad_norm': 9.400074005126953, 'learning_rate': 1.3759310988653373e-06, 'epoch': 2.49}
{'loss': 0.2115, 'grad_norm': 6.250316143035889, 'learning_rate': 1.3577826488611656e-06, 'epoch': 2.5}
{'loss': 0.2747, 'grad_norm': 10.097750663757324, 'learning_rate': 1.339745962155613e-06, 'epoch': 2.5}
{'loss': 0.1969, 'grad_norm': 7.827216625213623, 'learning_rate': 1.3218212720035906e-06, 'epoch': 2.5}
{'loss': 0.3081, 'grad_norm': 16.653242111206055, 'learning_rate': 1.304008810211639e-06, 'epoch': 2.51}
{'loss': 0.3028, 'grad_norm': 11.766583442687988, 'learning_rate': 1.2863088071349283e-06, 'epoch': 2.51}
{'loss': 0.2069, 'grad_norm': 4.483311653137207, 'learning_rate': 1.2687214916742918e-06, 'epoch': 2.51}
{'loss': 0.1882, 'grad_norm': 6.944093704223633, 'learning_rate': 1.2512470912732567e-06, 'epoch': 2.52}
{'loss': 0.1969, 'grad_norm': 7.376046180725098, 'learning_rate': 1.2338858319151015e-06, 'epoch': 2.52}
{'loss': 0.1806, 'grad_norm': 11.619708061218262, 'learning_rate': 1.2166379381199423e-06, 'epoch': 2.52}
{'loss': 0.2047, 'grad_norm': 8.33846664428711, 'learning_rate': 1.1995036329418153e-06, 'epoch': 2.53}
{'loss': 0.1871, 'grad_norm': 26.59777069091797, 'learning_rate': 1.1824831379658086e-06, 'epoch': 2.53}
{'loss': 0.2091, 'grad_norm': 5.866887092590332, 'learning_rate': 1.1655766733051865e-06, 'epoch': 2.53}
{'loss': 0.1826, 'grad_norm': 13.975370407104492, 'learning_rate': 1.1487844575985408e-06, 'epoch': 2.54}
{'loss': 0.224, 'grad_norm': 2.7928483486175537, 'learning_rate': 1.1321067080069725e-06, 'epoch': 2.54}
{'loss': 0.2326, 'grad_norm': 7.153675556182861, 'learning_rate': 1.1155436402112785e-06, 'epoch': 2.54}
{'loss': 0.2047, 'grad_norm': 3.1071598529815674, 'learning_rate': 1.099095468409156e-06, 'epoch': 2.55}
{'loss': 0.2689, 'grad_norm': 8.941688537597656, 'learning_rate': 1.0827624053124441e-06, 'epoch': 2.55}
{'loss': 0.2614, 'grad_norm': 8.002307891845703, 'learning_rate': 1.066544662144371e-06, 'epoch': 2.55}
{'loss': 0.2209, 'grad_norm': 8.681060791015625, 'learning_rate': 1.050442448636807e-06, 'epoch': 2.56}
{'loss': 0.2206, 'grad_norm': 6.781567096710205, 'learning_rate': 1.034455973027576e-06, 'epoch': 2.56}
{'loss': 0.2655, 'grad_norm': 17.50673484802246, 'learning_rate': 1.018585442057748e-06, 'epoch': 2.57}
{'loss': 0.2477, 'grad_norm': 10.178791046142578, 'learning_rate': 1.0028310609689618e-06, 'epoch': 2.57}
{'loss': 0.1772, 'grad_norm': 9.77890682220459, 'learning_rate': 9.87193033500784e-07, 'epoch': 2.57}
{'loss': 0.1728, 'grad_norm': 7.428362846374512, 'learning_rate': 9.716715618880668e-07, 'epoch': 2.58}
{'loss': 0.2433, 'grad_norm': 7.239760875701904, 'learning_rate': 9.56266846858327e-07, 'epoch': 2.58}
{'loss': 0.2682, 'grad_norm': 4.958227157592773, 'learning_rate': 9.409790876291658e-07, 'epoch': 2.58}
{'loss': 0.1486, 'grad_norm': 17.971988677978516, 'learning_rate': 9.258084819056745e-07, 'epoch': 2.59}
{'loss': 0.1707, 'grad_norm': 2.4445576667785645, 'learning_rate': 9.107552258778907e-07, 'epoch': 2.59}
{'loss': 0.2487, 'grad_norm': 8.299284934997559, 'learning_rate': 8.95819514218258e-07, 'epoch': 2.59}
{'loss': 0.2253, 'grad_norm': 9.720451354980469, 'learning_rate': 8.810015400790994e-07, 'epoch': 2.6}
{'loss': 0.177, 'grad_norm': 4.33680534362793, 'learning_rate': 8.66301495090135e-07, 'epoch': 2.6}
{'loss': 0.2729, 'grad_norm': 12.48563289642334, 'learning_rate': 8.517195693559954e-07, 'epoch': 2.6}
{'loss': 0.1309, 'grad_norm': 9.857118606567383, 'learning_rate': 8.372559514537582e-07, 'epoch': 2.61}
{'loss': 0.1922, 'grad_norm': 7.194765567779541, 'learning_rate': 8.229108284305176e-07, 'epoch': 2.61}
{'loss': 0.1609, 'grad_norm': 6.842325210571289, 'learning_rate': 8.086843858009675e-07, 'epoch': 2.61}
{'loss': 0.2624, 'grad_norm': 3.7270584106445312, 'learning_rate': 7.945768075449889e-07, 'epoch': 2.62}
{'loss': 0.2257, 'grad_norm': 8.857674598693848, 'learning_rate': 7.805882761052852e-07, 'epoch': 2.62}
{'loss': 0.2065, 'grad_norm': 12.909512519836426, 'learning_rate': 7.667189723850144e-07, 'epoch': 2.62}
{'loss': 0.211, 'grad_norm': 3.803238868713379, 'learning_rate': 7.529690757454522e-07, 'epoch': 2.63}
{'loss': 0.2037, 'grad_norm': 11.432306289672852, 'learning_rate': 7.393387640036742e-07, 'epoch': 2.63}
{'loss': 0.2249, 'grad_norm': 7.55479621887207, 'learning_rate': 7.258282134302519e-07, 'epoch': 2.63}
{'loss': 0.2007, 'grad_norm': 4.315810203552246, 'learning_rate': 7.124375987469767e-07, 'epoch': 2.64}
{'loss': 0.2342, 'grad_norm': 3.1168501377105713, 'learning_rate': 6.99167093124602e-07, 'epoch': 2.64}
{'loss': 0.2138, 'grad_norm': 4.093532562255859, 'learning_rate': 6.860168681805946e-07, 'epoch': 2.64}
{'loss': 0.2195, 'grad_norm': 6.040643692016602, 'learning_rate': 6.729870939769278e-07, 'epoch': 2.65}
{'loss': 0.2844, 'grad_norm': 14.993256568908691, 'learning_rate': 6.600779390178747e-07, 'epoch': 2.65}
{'loss': 0.2245, 'grad_norm': 3.751100540161133, 'learning_rate': 6.472895702478276e-07, 'epoch': 2.65}
{'loss': 0.1542, 'grad_norm': 7.817420482635498, 'learning_rate': 6.346221530491436e-07, 'epoch': 2.66}
{'loss': 0.2218, 'grad_norm': 6.494119644165039, 'learning_rate': 6.220758512400071e-07, 'epoch': 2.66}
{'loss': 0.2137, 'grad_norm': 0.8577807545661926, 'learning_rate': 6.096508270723023e-07, 'epoch': 2.66}
{'loss': 0.2312, 'grad_norm': 13.390910148620605, 'learning_rate': 5.973472412295256e-07, 'epoch': 2.67}
{'loss': 0.2529, 'grad_norm': 8.326882362365723, 'learning_rate': 5.851652528247009e-07, 'epoch': 2.67}
{'loss': 0.2614, 'grad_norm': 29.099853515625, 'learning_rate': 5.731050193983223e-07, 'epoch': 2.68}
{'loss': 0.2506, 'grad_norm': 10.332671165466309, 'learning_rate': 5.611666969163243e-07, 'epoch': 2.68}
{'loss': 0.215, 'grad_norm': 9.731489181518555, 'learning_rate': 5.493504397680516e-07, 'epoch': 2.68}
{'loss': 0.2077, 'grad_norm': 3.593417167663574, 'learning_rate': 5.376564007642737e-07, 'epoch': 2.69}
{'loss': 0.2132, 'grad_norm': 18.781536102294922, 'learning_rate': 5.260847311352047e-07, 'epoch': 2.69}
{'loss': 0.2054, 'grad_norm': 4.142652988433838, 'learning_rate': 5.146355805285452e-07, 'epoch': 2.69}
{'loss': 0.3191, 'grad_norm': 12.997502326965332, 'learning_rate': 5.033090970075505e-07, 'epoch': 2.7}
{'loss': 0.2412, 'grad_norm': 12.002348899841309, 'learning_rate': 4.921054270491188e-07, 'epoch': 2.7}
{'loss': 0.2357, 'grad_norm': 7.231148719787598, 'learning_rate': 4.810247155418856e-07, 'epoch': 2.7}
{'loss': 0.2101, 'grad_norm': 11.694656372070312, 'learning_rate': 4.70067105784362e-07, 'epoch': 2.71}
{'loss': 0.2268, 'grad_norm': 10.064534187316895, 'learning_rate': 4.5923273948307644e-07, 'epoch': 2.71}
{'loss': 0.1849, 'grad_norm': 4.645613670349121, 'learning_rate': 4.485217567507394e-07, 'epoch': 2.71}
{'loss': 0.2367, 'grad_norm': 15.998003005981445, 'learning_rate': 4.3793429610444083e-07, 'epoch': 2.72}
{'loss': 0.1378, 'grad_norm': 6.814948558807373, 'learning_rate': 4.27470494463843e-07, 'epoch': 2.72}
{'loss': 0.2471, 'grad_norm': 9.085685729980469, 'learning_rate': 4.171304871494264e-07, 'epoch': 2.72}
{'loss': 0.2131, 'grad_norm': 9.582673072814941, 'learning_rate': 4.06914407880733e-07, 'epoch': 2.73}
{'loss': 0.2509, 'grad_norm': 5.05430793762207, 'learning_rate': 3.9682238877463144e-07, 'epoch': 2.73}
{'loss': 0.2912, 'grad_norm': 11.343358039855957, 'learning_rate': 3.868545603436158e-07, 'epoch': 2.73}
{'loss': 0.2459, 'grad_norm': 6.716671466827393, 'learning_rate': 3.7701105149411944e-07, 'epoch': 2.74}
{'loss': 0.2597, 'grad_norm': 7.949493885040283, 'learning_rate': 3.6729198952483725e-07, 'epoch': 2.74}
{'loss': 0.2655, 'grad_norm': 14.559398651123047, 'learning_rate': 3.576975001250904e-07, 'epoch': 2.74}
{'loss': 0.2072, 'grad_norm': 9.254303932189941, 'learning_rate': 3.482277073731988e-07, 'epoch': 2.75}
{'loss': 0.2999, 'grad_norm': 6.172827243804932, 'learning_rate': 3.3888273373486656e-07, 'epoch': 2.75}
{'loss': 0.2446, 'grad_norm': 6.061488628387451, 'learning_rate': 3.296627000616137e-07, 'epoch': 2.75}
{'loss': 0.2125, 'grad_norm': 3.3197989463806152, 'learning_rate': 3.2056772558920255e-07, 'epoch': 2.76}
{'loss': 0.2166, 'grad_norm': 3.1613709926605225, 'learning_rate': 3.115979279360992e-07, 'epoch': 2.76}
{'loss': 0.2321, 'grad_norm': 7.030362606048584, 'learning_rate': 3.0275342310195133e-07, 'epoch': 2.76}
{'loss': 0.1858, 'grad_norm': 6.795874118804932, 'learning_rate': 2.940343254660905e-07, 'epoch': 2.77}
{'loss': 0.255, 'grad_norm': 9.308551788330078, 'learning_rate': 2.854407477860499e-07, 'epoch': 2.77}
{'loss': 0.1628, 'grad_norm': 3.6309752464294434, 'learning_rate': 2.7697280119610816e-07, 'epoch': 2.77}
{'loss': 0.3085, 'grad_norm': 9.498016357421875, 'learning_rate': 2.686305952058499e-07, 'epoch': 2.78}
{'loss': 0.2086, 'grad_norm': 3.801715135574341, 'learning_rate': 2.6041423769875285e-07, 'epoch': 2.78}
{'loss': 0.1505, 'grad_norm': 4.720745086669922, 'learning_rate': 2.523238349307922e-07, 'epoch': 2.79}
{'loss': 0.2011, 'grad_norm': 7.763751983642578, 'learning_rate': 2.4435949152906144e-07, 'epoch': 2.79}
{'loss': 0.2766, 'grad_norm': 13.040572166442871, 'learning_rate': 2.3652131049042516e-07, 'epoch': 2.79}
{'loss': 0.3186, 'grad_norm': 8.514791488647461, 'learning_rate': 2.2880939318018714e-07, 'epoch': 2.8}
{'loss': 0.2774, 'grad_norm': 10.320697784423828, 'learning_rate': 2.2122383933077308e-07, 'epoch': 2.8}
{'loss': 0.1861, 'grad_norm': 3.8301806449890137, 'learning_rate': 2.1376474704044693e-07, 'epoch': 2.8}
{'loss': 0.184, 'grad_norm': 5.848972320556641, 'learning_rate': 2.0643221277204306e-07, 'epoch': 2.81}
{'loss': 0.1999, 'grad_norm': 5.404883861541748, 'learning_rate': 1.9922633135170954e-07, 'epoch': 2.81}
{'loss': 0.2083, 'grad_norm': 3.0669121742248535, 'learning_rate': 1.921471959676957e-07, 'epoch': 2.81}
{'loss': 0.1671, 'grad_norm': 3.9165773391723633, 'learning_rate': 1.851948981691354e-07, 'epoch': 2.82}
{'loss': 0.2218, 'grad_norm': 9.593470573425293, 'learning_rate': 1.7836952786486784e-07, 'epoch': 2.82}
{'loss': 0.1802, 'grad_norm': 0.6080918312072754, 'learning_rate': 1.7167117332227533e-07, 'epoch': 2.82}
{'loss': 0.2686, 'grad_norm': 15.53027629852295, 'learning_rate': 1.6509992116614082e-07, 'epoch': 2.83}
{'loss': 0.2053, 'grad_norm': 8.222210884094238, 'learning_rate': 1.5865585637752644e-07, 'epoch': 2.83}
{'loss': 0.255, 'grad_norm': 3.760587215423584, 'learning_rate': 1.5233906229267904e-07, 'epoch': 2.83}
{'loss': 0.2791, 'grad_norm': 8.846282958984375, 'learning_rate': 1.4614962060194303e-07, 'epoch': 2.84}
{'loss': 0.1746, 'grad_norm': 5.364871025085449, 'learning_rate': 1.4008761134871597e-07, 'epoch': 2.84}
{'loss': 0.1874, 'grad_norm': 1.859557032585144, 'learning_rate': 1.341531129284046e-07, 'epoch': 2.84}
{'loss': 0.2618, 'grad_norm': 2.971158027648926, 'learning_rate': 1.2834620208741488e-07, 'epoch': 2.85}
{'loss': 0.2065, 'grad_norm': 14.149171829223633, 'learning_rate': 1.226669539221581e-07, 'epoch': 2.85}
{'loss': 0.1476, 'grad_norm': 8.138483047485352, 'learning_rate': 1.1711544187808177e-07, 'epoch': 2.85}
{'loss': 0.166, 'grad_norm': 6.201531887054443, 'learning_rate': 1.1169173774871478e-07, 'epoch': 2.86}
{'loss': 0.2343, 'grad_norm': 10.470810890197754, 'learning_rate': 1.0639591167474483e-07, 'epoch': 2.86}
{'loss': 0.243, 'grad_norm': 10.989612579345703, 'learning_rate': 1.0122803214310916e-07, 'epoch': 2.86}
{'loss': 0.2114, 'grad_norm': 8.738493919372559, 'learning_rate': 9.618816598610748e-08, 'epoch': 2.87}
{'loss': 0.2359, 'grad_norm': 20.106063842773438, 'learning_rate': 9.127637838053926e-08, 'epoch': 2.87}
{'loss': 0.2169, 'grad_norm': 17.844451904296875, 'learning_rate': 8.64927328468601e-08, 'epoch': 2.87}
{'loss': 0.2002, 'grad_norm': 5.49020528793335, 'learning_rate': 8.183729124836115e-08, 'epoch': 2.88}
{'loss': 0.2134, 'grad_norm': 3.4372646808624268, 'learning_rate': 7.731011379036646e-08, 'epoch': 2.88}
{'loss': 0.2029, 'grad_norm': 3.6243364810943604, 'learning_rate': 7.291125901946027e-08, 'epoch': 2.88}
{'loss': 0.289, 'grad_norm': 11.901894569396973, 'learning_rate': 6.86407838227221e-08, 'epoch': 2.89}
{'loss': 0.1623, 'grad_norm': 4.812167167663574, 'learning_rate': 6.449874342699724e-08, 'epoch': 2.89}
{'loss': 0.2575, 'grad_norm': 9.553138732910156, 'learning_rate': 6.048519139817855e-08, 'epoch': 2.89}
{'loss': 0.2271, 'grad_norm': 6.298634052276611, 'learning_rate': 5.6600179640516896e-08, 'epoch': 2.9}
{'loss': 0.2772, 'grad_norm': 20.053085327148438, 'learning_rate': 5.284375839594958e-08, 'epoch': 2.9}
{'loss': 0.2301, 'grad_norm': 5.765460014343262, 'learning_rate': 4.9215976243446316e-08, 'epoch': 2.91}
{'loss': 0.2238, 'grad_norm': 15.094672203063965, 'learning_rate': 4.571688009838648e-08, 'epoch': 2.91}
{'loss': 0.1415, 'grad_norm': 5.300897598266602, 'learning_rate': 4.234651521194844e-08, 'epoch': 2.91}
{'loss': 0.251, 'grad_norm': 7.605288982391357, 'learning_rate': 3.9104925170528886e-08, 'epoch': 2.92}
{'loss': 0.201, 'grad_norm': 7.692591667175293, 'learning_rate': 3.599215189517336e-08, 'epoch': 2.92}
{'loss': 0.2404, 'grad_norm': 9.20760440826416, 'learning_rate': 3.300823564103661e-08, 'epoch': 2.92}
{'loss': 0.222, 'grad_norm': 9.728532791137695, 'learning_rate': 3.0153214996866406e-08, 'epoch': 2.93}
{'loss': 0.1952, 'grad_norm': 8.439072608947754, 'learning_rate': 2.7427126884496115e-08, 'epoch': 2.93}
{'loss': 0.2359, 'grad_norm': 3.9023966789245605, 'learning_rate': 2.4830006558373975e-08, 'epoch': 2.93}
{'loss': 0.1536, 'grad_norm': 4.674030780792236, 'learning_rate': 2.2361887605104604e-08, 'epoch': 2.94}
{'loss': 0.1824, 'grad_norm': 6.208067893981934, 'learning_rate': 2.002280194301487e-08, 'epoch': 2.94}
{'loss': 0.2244, 'grad_norm': 10.732571601867676, 'learning_rate': 1.781277982173979e-08, 'epoch': 2.94}
{'loss': 0.2243, 'grad_norm': 6.991261959075928, 'learning_rate': 1.5731849821833955e-08, 'epoch': 2.95}
{'loss': 0.1932, 'grad_norm': 3.538105010986328, 'learning_rate': 1.3780038854401823e-08, 'epoch': 2.95}
{'loss': 0.2345, 'grad_norm': 16.820833206176758, 'learning_rate': 1.1957372160743552e-08, 'epoch': 2.95}
{'loss': 0.256, 'grad_norm': 3.1554219722747803, 'learning_rate': 1.0263873312040818e-08, 'epoch': 2.96}
{'loss': 0.2899, 'grad_norm': 13.174863815307617, 'learning_rate': 8.69956420903817e-09, 'epoch': 2.96}
{'loss': 0.2234, 'grad_norm': 7.0080366134643555, 'learning_rate': 7.264465081771033e-09, 'epoch': 2.96}
{'loss': 0.2008, 'grad_norm': 3.3470592498779297, 'learning_rate': 5.958594489295921e-09, 'epoch': 2.97}
{'loss': 0.2549, 'grad_norm': 10.82281494140625, 'learning_rate': 4.781969319455071e-09, 'epoch': 2.97}
{'loss': 0.2012, 'grad_norm': 3.776805877685547, 'learning_rate': 3.734604788657725e-09, 'epoch': 2.97}
{'loss': 0.2841, 'grad_norm': 10.310295104980469, 'learning_rate': 2.816514441681406e-09, 'epoch': 2.98}
{'loss': 0.1835, 'grad_norm': 6.928884506225586, 'learning_rate': 2.0277101514987184e-09, 'epoch': 2.98}
{'loss': 0.1726, 'grad_norm': 7.314859390258789, 'learning_rate': 1.3682021191219197e-09, 'epoch': 2.98}
{'loss': 0.2255, 'grad_norm': 1.7069282531738281, 'learning_rate': 8.379988734741329e-10, 'epoch': 2.99}
{'loss': 0.1779, 'grad_norm': 6.300994873046875, 'learning_rate': 4.3710727127277417e-10, 'epoch': 2.99}
{'loss': 0.1854, 'grad_norm': 1.5180623531341553, 'learning_rate': 1.6553249694850616e-10, 'epoch': 2.99}
{'loss': 0.2151, 'grad_norm': 5.473695755004883, 'learning_rate': 2.3278062573073302e-11, 'epoch': 3.0}
{'train_runtime': 8297.3012, 'train_samples_per_second': 33.686, 'train_steps_per_second': 1.053, 'train_loss': 0.33336782765202905, 'epoch': 3.0}
***** train metrics *****
  epoch                    =        3.0
  total_flos               = 51014771GF
  train_loss               =     0.3334
  train_runtime            = 2:18:17.30
  train_samples_per_second =     33.686
  train_steps_per_second   =      1.053
